processed_text,spam
repli request code approv invoic code approv invoic good servic process houston base account payabl center ye pleas read respond mail may lst ibuyit payabl activ organ support houston base account payabl process center exampl invoic submit via drop box jefferson houston code approv invoic ibuyit payabl project team import inform share ibuyit payabl system train may lst transit new system identifi futur ibuyit payabl coder approv pleas respond mail upon receipt follow inform full name first middl last mail address busi unit exampl corpor et ew ee eb code invoic ye approv invoic ye remot user exampl dialup access enron network ye ensur receiv import ibuyit payabl inform thank respons attach import ibuyit payabl train inform,0
smooth methodolog extract forward forward volatil tanya exponenti tri earlier bexp etc fit well gave neg number bootstrap tri standard power law accompani graph show month fit quit good case ffvol becom neg believ correspond beta would prefer exp variant explain owe mean revert vol power law might practic altern implement standpoint naveen tanya tamarchenko ect naveen andrew corp enron enron alex huang corp enron enron vinc kaminski hou ect ect vasant shanbhogu hou ect ect vladimir gorni hou ect ect subject smooth methodolog extract forward forward volatil follow discuss implement one method creat forward forward curv impli vol curv sort forward curv origin forward vol curv curv correspond certain month fit curv function power beta figur beta function suitabl perform bootstrap routin deriv vol impli doubl check also beta combin paramet beta equal hold even restrict beta class function repres quit varieti shape see exampl fit well exampl vol curv construct impli vol curv tri power well comment,0
progress fyi day optimist core valu optim mike forward mike robert hou ect chonawe supatgiat enron mike robert hou ect ect subject progress mike doug guy ask around could find softwar job still work code program readi day chonawe,0
ken lay speech bigger tax cut annual averag basi,0
follow meet wharton christi regard risk manag project shall set separ meet jeff regard wharton tiger team would appreci could call well vinc christi patrick shirley crenshaw hou ect ect jame bouillion hou ect ect georg carrick hou ect ect vasant shanbhogu hou ect ect vinc kaminski hou ect ect subject follow meet wharton shirley vacat happi call time time conveni vinc also includ jeff shankman pleas let know time telephon number call thank christi,0
referr advis whether xiao refer alex last summer need know order process employe referr old plan forward linda vargo hou ect xiao enron linda vargo hou ect ect subject referr linda wonder heard vinc kaminski regard referr alex huang thank forward xiao corp enron linda vargo ect xiao enron develop enron develop subject referr wait feedback vinc kaminski soon know someth advis,0
spv vinc merri christma happi new year pleas see attach brief descript spv knowledg coupl keep post best regard,0
jacob kang vinc jacob good background start work pipelin problem right away need someon mayb consult background found time exagger bit role model build would start say everyth later water quit bit actual easi accomplish though also stress want move away pipelin project got chanc ask question deriv financ best alex,0
problem vinc thur mtg cancel steve vinc kaminski steven leppard lon ect ect vinc kaminski hou ect ect tani nath lon ect ect shirley crenshaw hou ect ect subject steve assum time monday work respond time messag thursday back back meet morn read messag quit late day vinc steven leppard vinc kaminski hou ect ect tani nath lon ect ect subject vinc tani fyi steve forward steven leppard lon ect calendar entri research meet michael john tani richard joe steve vinc kaminski brief descript date time detail descript invit phone ext includ chairperson john sherriff lon ect ye organis lauren urquhart lon ect invit sent traci mccormack kirsten nelz steven leppard meet repeat start date occur weekend meet,0
reaction websit http www reactionsnet com thank regist free trial reaction magazin websit user name password list pleas keep email printout detail need access site problem log use site pleas feel free contact help desk mailto web help euromoneyplc com trial user name kaminski password reaction also avail hard copi format wish receiv complimentari copi pleas email full mail address informationon sbscription pleas call hotlin usa mailto hotlin euromoneyplc com,0
parent subsidari model thank financi data enron european counterparti understand start list counterparti howev spreadsheet contain inform european counterparti pleas tell logic behind elimin counterparti thank much iri origin messag parson ben sent tuesday april mack iri valnek toma dhar amitava mumford mike subject parent subsidari model iri input output gener riskcalc seen attach file look input column input gener amadeu run input riskcalc model web http www moodysqra com privfirm use login dupr password detect trial licenc last week mike mumford detail current licenc toma valnek get data amadeu databas leav determin houston access possibl meantim use dataset attach test purpos ben iri mack enron enronxg cdt ben parson lon ect ect amitava dhar corp enron enron subject parent subsidari model ben today meet craig chaney jeff kinneman discuss privat firm model request spend time care analyz moodi riskcalc model notic also look riskcalc indic paper entitl price parent compani subsidiari model descript data requir exampl discuss paper gener test statist score etc also state use amadeu databas process tri obtain data variou data vendor may take mean time may access amadeu databas sampl dataset thank much iri origin messag valnek toma sent tuesday april fiala marku seyfri bryan salmon scott kirkpatrick eric mumford mike fontain jean sebastien brook simon price nigel dipros robert rezaeian reza gordon mike lee derek hershkovitz ilan golden salli stephan nichola albani georg shanbhogu vasant mack iri parson ben subject parent subsidari model attach descript parent subsidiari model ben work last week comment welcom,0
zhendong zhendong thank pleas send updat resum well vinc zhendong xia vinc kaminski enron com subject zhendong kaminski zhendong student deng think deng sent resum happi opportun work summer student qcf eda program georgia tech plan find job industri instead academ graduat intend internship process prusu degre acquir experi futur career hope start end thank lot zhendong xia georgia institut technolog school industri system engin email dengi isy gatech edu dengi sina com tel,0
energi futur contract project pleas respond vinc jason pleas find attach copi project thank enjoy inform class sincer rishad patel neeraj hingorani duan maue eric van stone john ganguzza grant johnson paulo yoshiura doc,0
sevil yaman norma sevil primari project gener bid analysi east power desk work close power fundament group group collect organ data develop analysi sha focus pjm area plan expand analysi region east sevil also investig issu risk premia power price compar margin cost vasant,0
rodney green quantit posit vinc would interest candid kind regard ami forward ami fitzpatrick lon ect bryan seyfri ami fitzpatrick lon ect ect subject rodney green quantit posit probabl bit techi mayb good fit vinc kaminski houston research ami fitzpatrick david port corp enron enron david week lon ect ect steve young lon ect ect bryan seyfri lon ect ect subject rodney green quantit posit thought candid kind regard ami forward ami fitzpatrick lon ect enron capit trade resourc corp simon bragg ami fitzpatrick enron com subject rodney green quantit posit ami colleagu mine interview someon last week phd whose background develop within catastroph risk manag look move quantit role utilis develop skill also statist theoret knowledg well issu base chicago wonder would interest headquart pleas find attach detail speak soon regard simon doc,0
introduct thank subroto origin messag vinc kaminski enron com mailto vinc kaminski enron com sent monday march subroto roy riskmetr com subject introduct dear subroto thank messag inform vincent kaminski manag director research enron corp smith street room ebl houston phone cell fax mail vkamin enron com vinc subroto roy vkamin enron com subject introduct dear vinc pleasur talk today especi risk manag data opportun appreci open respect share inform busi activ riskmetr grown rapidli last one year institut client worldwid risk manag softwar data product encourag visit web site risk grade site risk measur retail client look forward meet colleagu enron sincer subroto roy riskmetr inc wall street new york http www riskmetr com check risk person invest http www riskgrad com,0
houston visit soussan seem plan conting look forward meet next week vinc faiz soussan vinc kaminski enron com subject houston visit vinc suggest arrang perfect love italian steak choic realli look forward meet vkaminski aol com subject houston visit soussan let meet westin oak next recept around thursday sever nice restaur within walk distanc galleria shall make reserv italian steakhous reach thursday cell phone look forward meet vinc faiz soussan vinc kaminski enron com subject houston visit great look forward dinner thur even hope flight time although watch minut last night suffer delay late let hope weather blame get way best leav messag usual work thur easili check houston stay westin oak galleria prefer place book time come town problem either great see soussan origin messag vinc kaminski enron com mailto vinc kaminski enron com sent monday novemb faiz texaco com vinc kaminski enron com subject houston visit soussan thank messag would great meet come houston shall town decemb fli back philli morn assum flight schedul shall avail dinner pleas let know contact thursday decemb confirm look forward meet vinc faiz soussan vinc kaminski enron com subject houston visit dear vinc greet hope well great thanksgiv come houston hope avail either even dinner would great see catch latest realli enjoy visit last april insight risk book gave hope avail meet pl let know even suit better best soussan faiz texaco inc,0
execut program credit risk model subject announc execut program credit risk model credit risk model financi institut octob stanford univers busi school risk manag specialist stanford busi school professor financ darrel duffi kenneth singleton repeat success execut program credit risk price risk manag financi institut cours creat risk manag research staff trader respons credit risk credit relat product includ bond loan portfolio otc deriv portfolio credit deriv program includ valuat model default bond otc deriv credit deriv empir applic corpor sovereign market empir theoret assess model measur credit risk correl portfolio strength limit current practic credit risk measur practic issu implement credit model risk system estim default transit probabl correl among default risk publicli trade compani histor data applic form credit risk model financi institut stanford octob form may complet return email may print sent fax stanford gsb execut educ program fax number may also appli see detail inform visit web site www gsb stanford edu exe crm applic acknowledg upon receipt receiv acknowledg within two week pleas contact pleas complet section inform kept strictli confidenti name put besid one pleas male femal citizenship job titl compani compani main activ busi mail address busi phone code pleas busi fax email address home address home phone nicknam identif badg emerg contact name emerg contact phone titl person report job respons experi relat cours pleas provid brief job summari attach send biograph summari contain inform relev purpos qualif cours colleg univers educ pleas list degre colleg univers date degre grant pleas note class discuss conduct english order reserv place cours program fee due upon notif accept fee cover tuition singl room meal cours materi includ proprietari manuscript credit risk price measur refund polici avail upon request pleas state sourc heard cours name date would like hard copi brochur applic form pleas contact make sure includ mail address shelbi kashiwamura program manag execut educ stanford graduat school busi phone fax kashiwamura shelbi gsb stanford edu,0
grade pam anoth term paper john ganguzza neeraj hingorani grant johnson duan maue rishad patel eric van stone palo yoshiuro grade pleas confirm vinc,0
jcc forward curv follow spreadsheet contain simpl way build jcc forward curv base upon spread jcc brent lag one month kevin,0
thank graham austin novemb dear kaminski thank opportun interview today posit enron compani enjoy meet learn compani interest work done enron interview strengthen interest work enron compani educ experi fit nice job requir confid make posit contribut compani want reiter strong interest enron compani work staff investig well establish compani eager reaffirm interest posit pleas feel free contact knirel mail utexa edu provid addit inform thank consider hope hear soon regard decis sincer nina knirel yahoo yahoo shop thousand store million product http shop yahoo com,0
repli charl shen shirley thank much mail attach pleas find copi resum pleas treat high confidenti would love fli houston friday talk vinc peopl enron fli tulsa oklahoma houston make flight reserv pleas make sure use legal name yingquan shen question pleas feel free let know sincer charl shirley crenshaw enron com wrote shen vinc kaminski research group would like bring interview friday possibl pleas forward copi resum soon possibl dept contact thank shirley crenshaw administr coordin enron research dept yahoo get yahoo mail free email access anywher http mail yahoo com charl shen doc,0
willow pathstar evalu check michael see feasibl quick evalu softwar houston stinson vinc kaminski stinson gibner hou ect ect subject willow pathstar evalu stinson keep bug thought vinc forward vinc kaminski hou ect mike curran pleas respond mike curran subject willow pathstar evalu vinc hope well sharad time evalu willow tree mont carlo softwar sinc middl last year somebodi els could pleas let know send evalu best regard michael curran ceo quantin leap limit pierci hous copthal avenu london tel fax mailto mcurran quantinleap com http www quantinleap com,0
asian option pavel convent whoever final model write document make sens write one chang anticip work almost year never strike need document creat exotica xll also give excus work exotica document zimin paulo issler zimin hou ect ect tai woo enron enronxg enron pavel zadorozhni enron enronxg subject asian option pavel surpris document readi make put togeth time creat chang made requir chang function paulo issler zimin tai woo enron enronxg enron paulo issler hou ect ect pavel zadorozhni enron enronxg subject asian option pavel tai woo code crudeapo sig spot volatil mean price volatil within deliveri period consult pavel definit extra paramet would like see posit monitor get run might addit suggest paulo document crudeapo work find exotica help file pleas suppli tai thank tai woo enron enronxg paulo issler hou ect ect kara maloney enron enronxg zimin hou ect ect subject asian option pavel morn zimin told pavel use special model evalu asian option portfolio ask talk order access code see differ made model cannot find doc describ model pleas tell new input paramet sig thank,0
sud vinc never hurt rare anyway follow thing met saturday interest see empow anyth behalf basic state mind repeat thank rebecca origin messag kaminski vinc sent friday march rebecca mcdonald enron develop enron kaminski vinc subject sud import high sensit confidenti rebecca share concern regard sud retir chose contact rather indirectli spur moment understand thing done differ differ cultur meet could form judgment base person observ howev inform gave seem import convey act upon vinc kaminski,0
telephon interview enron corp research group crenshaw thank much messag interest opportun talk personnel research group enron two day suggest prefer wednesday consid two hour time differ california texa pacif time time seem good slot howev open day time slot prefer end pleas let know thank look forward talk colleagu jingm tue nov shirley crenshaw enron com wrote good afternoon jingm professor wolak forward resum research group would like conduct telephon interview sometim next week conveni best day would tuesday wednesday pleas let know day time would best call let know telephon number wish contact interview would vinc kaminski manag director head research vasant shanbhogu vice presid research lanc cunningham manag research alex huang manag research look forward hear best regard shirley crenshaw administr coordin enron research group jingm marshal yan jmyan leland stanford edu depart econom stanford univers stanford econom bldg one seek act virtuous attain repin confuciu ooo,0
book note vinc look forward meet ami vinc kaminski ect ami oberg hou ee ee vinc kaminski hou ect ect shirley crenshaw hou ect ect subject book note ami receiv voic mail messag travel last week unabl answer directli shall glad join thursday present calendar vinc,0
weather energi price data dear kaminski thank much natur ga inform electr price also definit great help avail could kindli pleas let know contact inform megawatt daili contact asap get permiss access price data thank much great day mulong mon apr vinc kaminski enron com wrote mulong shall send natur ga henri hub price right away pleas look last winter winter shall prepar electr price inform cinergi cobb palo verd approach publish megawatt daili newslett produc price index recommend use request permis use data allow distribut inform pleas explain academ research produc time seri condit permiss publish megawatt daili vinc kaminski mulong wang vkamin ect enron com richard macminn subject weather energi price data dear kaminski phd candid supervis dr richard macminn patrick brockett work dissert focus weather deriv credit deriv could kindli pleas offer real weather data inform price peak plummet weather condit past winter cold nationwid may signific price jump natur ga electr could pleas offer energi price data time period kind assist highli appreci great day mulong,0
meet march robert confirm meet march enron repres bill bradford bryan seyfri vasant shanbhogu could pleas advis best hotel could stay overnight close locat vinc kaminski enron corp smith street room houston phone fax mail vkamin enron com,0
transport model ken greg gamma cross gamma spread option appear correct one anomali found price chang function matur see attach figur odd seem gamma anomali larg zimin enron north america corp kenneth shulklapp zimin hou ect ect subject transport model zimin look new transport model return greek calcul comfort look formula see inconsist get significantli higher gamma valu year near month year rho also seem high throughout curv prepar releas model use floor would like sign calcul know meet wednesday want get model review earli good exampl talk tab longterm kingsgat malin deal work previous pleas give greg couch call question thank ken forward kenneth shulklapp hou ect enron north america corp victor guggenheim kenneth shulklapp hou ect ect subject transport model,0
wharton interview forward kristin gandi enron kristin gandi jeremi blachman hou ee ee bryan kite enron commun enron commun michel nezi marvin enron commun enron commun subject wharton interview request interview particip associ program wharton mba campu interview summer associ intern next week due busi reason previous schedul interview wharton team cancel particip current need two interview monday februari two interview tuesday februari pleas let know avail campu interview schedul follow place rittenhous hotel west rittenhous squar philadelphia date monday februari tuesday februari day one interview day two interview time interview bryan kite confirm michel nezi marvin confirm event schedul conflict cannot particip referr director level would greatli appreci alway thank time pleas contact ext question kristin gandi associ recruit,0
storag book stinson shale initi road eb david cox vinc suggest talk david think shalesh time put four page concept trade storag commod new network world keen interest idea done work good fit unless person eb jean etc readi let shalesh support effort need get suppli demand work real time user friendli form jean trader shalesh ventur onto someth els promis get involv juici stuff like new product deal etc may non stuff think ravi stinson gibner ect ravi thuraisingham enron commun enron commun vinc kaminski hou ect ect subject storag book ravi samer met morn sara ledbett start groundwork set storag book stream book track power product posit meet next tuesday discuss samer attend good opportun start compil data need john griebl question stinson sara also ask knew anyon would interest manag storag book suggest,0
dabhol report narottam fact receiv copi report someth sent mail pleas resend could make appropri comment pleas asap sinc wait report give comment time regard sandeep narottam aul pleas respond subject dabhol report sandeep trust opportun review draft dabhol report sent april assum circul report relev peopl within dabhol enron done end help comment collat send report amend incorpor comment final version sent record would much close assign complet report pleas let know analysi sensit assist enron dabhol exist phase discuss mseb state govern best regard narottam narottam aul henwood energi servic inc greenhil road wayvil australia tel fax mobil,0
part time work vinc zimin talk briefli part time work morn recap will work hour week howev express concern commut everi week ask commut everi two week work austin everi week would accept term work suggest period yet talk intern offic arrang work author use curricular practic train use month alreadi might run problem ask also mention would best accomod prefer discuss detail shall await respons matter best oooo oooo cantekin dincerl doctor candid univers texa austin graduat school busi depart financ offic fax home cell http ut utexa edu cantekin oooo oooo origin messag vinc kaminski enron com mailto vinc kaminski enron com sent monday septemb cantekin mail utexa edu vinc kaminski enron com subject part time work cantekin shall call tomorrow discuss detail vinc cantekin dincerl pleas respond subject part time work vinc promis get back part time work issu sorri delay got back austin last week talk ehud want let know best oooo oooo cantekin dincerl doctor candid univers texa austin graduat school busi depart financ offic fax home cell http ut utexa edu cantekin oooo oooo,0
congratul vinc congratul mind alway offici thank help support anthoni vinc kaminski anthoni dayao hou ect ect subject congratul anthoni congratul well deserv happi better late never vinc,0
risk advanc stress test cours dear ask give talk use copula stress test risk confer realli work directli sort thing anymor would need help put anyth togeth happi theori would need present result risk confer london new york februari accept soonish turn organis anoth person mind want give rubbish talk regard sharad agnihotri pleas respond jean pierr doggett subject risk advanc stress test cours dear sharad attach copi draft programm pleas feel free suggest amend give context pitch cours senior risk manag familiar standard stress test techniqu content must signific step altern approach incorpor credit risk etc number bottom messag thank help jean pierr doggett risk confer produc risk water group phone fax mail jpdoggett riskwat com www riskwat com stress test draft doc,0
enron stanford program vinc manag chang ticket meet dinner sunday shall say giusepp pleas join dinner sunday like briefli discuss project could pleas ask make reserv fornaio nice place palo alto prefer quiet place talk nick dinner sunday would work shall stay bay area till monday morn vinc nick bambo vinc kaminski enron com subject enron stanford program vinc technic program committe infocom confer meet new york citi saturday octob select paper confer program leav stanford friday get back sunday might possibl dinner togeth sunday would work case would reschedul flight land sfo earlier current schedul land would dinner sunday work chanc meet monday lunch look forward see best regard nick vinc kaminski enron com wrote nick shall stanford oct visit famili would glad meet possibl giusepp call lunch pleas let mer know free one day saturday would work better vinc nick bambo stinson gibner enron com vinc kaminski enron com subject enron stanford program stinson great look forward product collabor immedi start giusepp paper work enron stanford program mani thank vinc hope see soon stanford enron rememb correctli vinc visit stanford octob best regard nick stinson gibner enron com wrote nick spoke paul racicot head trade eb north america morn said happi send program budget forward draft letter accompani fund tri follow make sure money sent promptli stinson,0
breckenridg offsit hello fyi breckenridg offsit offici cancel sheryl lara notifi everyon today thank shirley,0
color printer taj mahal hello everyon memo appli research group floor use color printer taj mahal vinc request ask use color printer taj mahal present newslett etc requir least color cartridg expens sever time pick copi someth color first page would mayb page long cost effect someth color first page rest present pleas print first page color printer rest bandit wagon help greatli appreci thank shirley,0
joint probabl bob edit number bit azurix analysi would like run joint probabl tabl pleas note got case model optimist case pessimist case hope run case need toggl case real complic stuff pleas keep everyth els currenc probabl rab probabl etc thank help michael anderson,0
eprm houston layla associ name tanya tamarchenko mail address tanya tamarchenko enron com locat mine enron smith houston thank vinc shirley pleas send bio layla layla leari pleas respond subject eprm houston ye fine pleas give full contact detail includ mail address regist speaker would like bring copi event would ask send copi directli venu although get friday still insert could pleas troubl short biographi kind regard layla origin messag vinc kaminski enron com mailto vinc kaminski enron com sent may loleari riskwat com vinc kaminski enron com subject eprm houston layla point shall glad attend recept fall behind get present readi sorri delay commit deliv requir number copi day present day done two occas power power copi produc compani copi center cost associ tanya tamarchenko help one aspect present would like deliv part speach fair give credit credit due includ addit speaker vinc layla leari pleas respond subject eprm houston dear speaker pre congress cocktail recept sunday may junip room would delight attend pre congress cocktail recept extend invit sponsor exhibitor eprm risk water group staff hope provid perfect opportun meet staff client formal open eprm usa rsvp would also like remind need miss present thursday may essenti get deleg reli make note get upset includ pack still inform requir pleas quickli possibl also requir short biographi would like point take present disk event use laptop present load onto laptop bring must bring laptop disc connect cabl question pleas hesit contact kind regard layla leari event ordin risk water group haymarket hous haymarket london swli tel fax,0
resend paper forward jason sokolov hou ect lynn nazareth jason sokolov enron com subject resend paper jason team assign pleas confirm receipt also send file via outlook address case work team helen demianenko javier lama lynn nazareth shauywn smith carlo wheelock sarah wooddi thank jason see enron fall lynn get free download msn explor http explor msn com analysi final doc,0
last day notif shelia walton told last day depart june meanwhil talk last week eb enrononlin ee interest ee talk harold buchanan need know complet list potenti custom inform custom happen talk,0
new mexico energi graphic present cera report titl new mexico energi graphic present mail categori report cera knowledg area mexico energi http www cera com eprofil cera pleas announc new enhanc mexico energi advisori servic websit addit recent research upcom event mexico servic incorpor new featur includ rich media present area focu present includ energi dialogu player issu mexico energi reform progress updat electr power mexico energi reform progress updat natur ga view present must flash player softwar instal comput free macromedia flash player download prod version shockwaveflash encourag visit mexico energi websit today obtain cera independ perspect mexican energi market issu via new medium graphic present present market outlook area mexican energi websit cera spring roundtabl event date agenda avail http www cera com event make chang cera com profil forgot usernam password http www cera com client forgot electron messag attach contain inform cambridg energi research associ inc cera confidenti may privileg unauthor disclosur copi distribut use content messag attach whole part strictli prohibit term use http www cera com to question comment webmast cera com copyright cambridg energi research associ,0
maureen raymond castaneda extens maureen apolog phone disconnect error time phone work voic mail box need set would like add howev appreci disrespect unreason demand place employe caus problem relay inform appropri group enron valu respect integr commun excel would appreci take time review robert knight director voic commun stella eli move team epsc hou ect ect telephon mod corp enron enron dolor sustaita epsc hou ect ect robert knight hou ect ect subject maureen raymond castaneda extens pleas reinstat maureen extens immedi possibl disconnect past weekend taken phone extens two phone two differ locat disconnect extens sorri confus pleas let know time asap thank stella eli,0
financ club trade fix incom market workshop faculti advisor financ club prof barb ostdeik encourag member take advantag great opportun learn trade oper two respect individu industri keith anderson blackrock inc jgsm dexter senft lehman brother tradeweb llc rice visit jone school give lectur student rave albert wang fix incom advanc invest class requir attend jame weston recommend appli financ student first year take invest next year wednesday april room her hall present discuss topic trade tactic phone trade electron trade evolut trade fix incom market futur trade desk buy side sell side issu speaker profil keith anderson manag director chief invest offic fix incom blackrock inc head fix incom oper committe chairman invest strategi group member blackrock manag committe anderson respons global fix incom strategi asset alloc overal manag client portfolio coordin team thirti two portfolio manag twenti five credit quantit analyst anderson member treasuri borrow advisori committe meet quarterli washington secretari staff treasuri advis financ manag feder debt prior found blackrock anderson vice presid fix incom research first boston corpor work mortgag secur deriv product strategi anderson criterion invest manag compani primari respons billion fix incom portfolio anderson author numer articl fix incom strategi includ two articl handbook fix incom option scenario analysi use option total return portfolio manag measur interpret appli volatil within fix incom market dexter senft manag director global respons fix incom electron commerc lehman brother eight year firm also manag manag lehman fix incom research quantit research counterparti credit global econom depart senft former chairman tradeweb llc consortium own electron bond trade system whose volum current averag billion per day lehman brother found sharehold remain tradeweb board chair tradeweb trade protocol committe overse rule govern electron flow inform within system senft also serv bond market associ committe altern trade system well onlin bond steer committe chair subcommitte commerc protocol standard prior ejv senft spent year first boston corpor part first boston manag director head fix incom research product develop wide publish author articl mortgag secur fix incom deriv quantit portfolio manag work continu among read cfa applic senft led product team creat first cmo freddi mac regard trade bond market session arrang april part lst year financ elect may alreadi inform jame weston need get info year well usual send speaker announc faculti student staff albert wang fix incom advanc invest class requir come jame weston encourag lst year took financ elect come guy pretti good came year back thank bbo,0
colleagu leav enron next week friday septemb last day enjoy know work time reach takriti att net samer,0
research alloc becki gave egm shirley assum commun info alreadi assum egm includ gari hickerson weather insur jere overdyk oil trade coal calm info let split cost evenli vinc becki pham shirley crenshaw hou ect ect vinc kaminski hou ect ect subject research alloc shirley grm egm group egm want verifi go alloc grm insur jere overdyk group egm seem think weather mark tawney group receiv support research also break support calm calm go split bu tri determin need bill research support question call thanx,0
energi system vinc want keep inform receiv contract energi system yet said would send last weekend never came sent helyett geman mail yesterday ask statu respond yet karla,0
london updat vinc fuel discuss john sheriff today mike forward mike robert hou ect enron north america corp stephen bennett enron jose marquez corp enron enron mike robert hou ect toni hamilton enron enron subject soft support guy thought would quickli updat meet folk past day extrem interest weather support appear enthusiast custom group date summari interest cocoa coffe sugar specif brazil londrina bauru lavra wmo avail accuweath vietnam kentum dalat data immedi evid ivori coast man gagnoa wmo accuwx indonesia sumatra kotubumi sulawesi dolo data immedi evid specif interest event spike extrem temperatur precipit wind also interest trend inform devis link enso larg scale oscil could long rang effect toni alreadi given group cours enso impact area would eventu like daili brief along daili product relat market precip temp graph etc begin actual trade anoth week time experi type support fit best toni agre would like brainstorm bit guy see exactli produc daili effici possibl abl add lat long point want list intern citi stream mrf avn ecmwf earthsat problem would model problem handl tropic weather along specif local effect especi indonesia let talk point get thought togeth steve,0
enron offsit great divid april hello fyi headcount come forward shirley crenshaw hou ect steve collin shirley crenshaw hou ect ect subject enron offsit great divid april hello fine definit get everyth worri littl start get less month need make sure confer servic offic enough time detail function properli everyth flow smoothli also pleas know avail airfar also guarante book know airlin chang fare around need abl book specif class servic get fare gone fare cannot guarante want get start air contract pleas keep post thank steve steve collin nation sale manag villag breckenridg great divid lodg direct scollin vailresort com shirley crenshaw good morn steve receiv voic mail flight inform sound great need updat statu everyth present contract fine howev author sign allright put john griebl name place sign contract put charg credit card howev john town back tomorrow may cut littl close get everyth back monday possibl get deadlin push back coupl day also problem get commit top manag peopl town present involv mani peopl need get defin count short room everyon come look like might need least room abl everthyth problem pleas let know soon possibl thank great day shirley crenshaw telephon fax mail shirley crenshaw enron com,0
updat energi book vinc let know book ship rice univers tomorrow express mail mean book arriv within day depend custom rice purchas book inform sell credit account amount unsold copi ask give extra copi instead return pleas find attach invoic book thank need anyth pleas let know juli enron doc,0
cluster power jaesoo discuss last week wednesday meet pleas implement cluster power curv geograph region involv follow decid togeth risk control mani geograph region want use enron curv belong region decid togeth risk control choos core curv region decis maid base posit size statist analysi might consider regress analysi curv versu correspond core curv winston possibl run var cluster result obtain jaesoo cluster done sa wait stage fresh statu tanya,0
move research employe one locat anoth floor shirley request schedul march erica shirley crenshaw move team epsc hou ect ect stinson gibner hou ect ect vinc kaminski hou ect ect william smith corp enron enron kevin moor hou ect ect vasant shanbhogu hou ect ect clayton vernon corp enron enron subject move research employe one locat anoth floor hello attach churn request move clayton vernon ebl ebl need box label deliv ebl locat day schedul move need inform pleas let know thank great weekend,0
recent hardwar repair joe extrem pleas support receiv team problem fix quickli vinc joe langston enron enronxg vinc kaminski hou ect ect subject recent hardwar repair vinc recent hardwar servic team perform work piec equip technician perform work marter follow insur problem resolv goal provid best servic possibl pleas feel free respond email comment may help provid better servic futur attach find work log detail done resolv issu question problem complet resolv pleas feel free contact thank joe langston team lead hardwar servic offic cell pager,0
white wall board anita problem vinc anita dupont enron shirley crenshaw hou ect ect vinc kaminski hou ect ect subject white wall board shire amitava want one wall size white marker board offic order one anita,0
craig thank feedback receiv similar report research custom variou non recur go project elena abl help recent member long line rice mba candid made differ research effort elena stay throughout next final year work morn shift pleas let know member group assist way mike,0
interview credit deriv dear vinc thank invit yesterday pleasur meet learn group structur extent involv pleas extend thank particularli interest credit swap trade platform enron recent start platform provid uniqu visibl credit market suggest tri learn tanya would like learn possibl meet peopl directli link effort simpl instrument like credit swap requir seriou model capabl price hedg appar simpl intrument market visibl mention explor credit deriv trade success enron possess superior vi vi morgan stanley salomon smith barney chase manhatan etc model technolog credit deriv would like consid possibl enron would like help develop particip put togeth busi mention done work credit deriv deepli familiar virtual work princip academ credit deriv name duffi lando tuffano duffe da lelland etc read care work publish well work paper subject date look forward hear best regard joao,0
feedback form vinc feedback form follow manag profession administr support let know question norma,0
boss day vinc happi boss day wonder boss thank zimin forward zimin hou ect kevin moor vinc kaminski hou ect ect stinson gibner hou ect ect pinnamaneni krishnarao hou ect ect vasant shanbhogu hou ect ect mike robert hou ect ect joseph hrgovcic hou ect ect tanya tamarchenko hou ect ect zimin hou ect ect martin lin hou ect ect maureen raymond hou ect ect osman sezgen hou ee ee paulo issler hou ect ect amitava dhar corp enron enron alex huang corp enron enron kevin kindal corp enron enron kevin moor hou ect ect clayton vernon corp enron enron william smith corp enron enron jose marquez corp enron enron chonawe supatgiat corp enron enron shalesh ganjoo hou ect ect tom halliburton corp enron enron elena chilkina corp enron enron sevil yaman corp enron enron sofya tamarchenko enron enron bob lee enron enron gwyn koepk enron enron hector campo hou ect ect anita dupont enron enron youyi feng enron enron charl weldon hou ect ect shane green hou ee ee yana kristal corp enron enron praveen mellacheruvu hou ee ee sun enron enron stephen bennett enron enron roman zadorozhni hou ee ee lanc cunningham enron enron shirley crenshaw hou ect ect david ryan corp enron enron todd decook corp enron enron subject boss day remind let boss know care tell happi boss day happi boss day vinc mike vasant stinson also shirley hope wonder day also rememb weather team ninfa happi hour today welcom join,0
ect enron com email notif one enron com pleas awar follow sender automat notifi stop send internet mail ect enron com address send futur internet commun vinc kaminski enron com martin baylor edu cantekin mail utexa edu remind ect enron com address use longer deactiv soon pleas make sure contact switch new enron com address subscrib mail list pleas make sure updat address well shortnam enron com address jsmith enron com continu work even though formal address longnam enron com john smith enron com pleas repli messag automat gener,0
get togeth dear friend fall happi hour friday septemb work ragin cajun patio new locat westheim gessner randal shop center corner feel free bring friend hope see jana,0
congratul vinc congratul promot know well deserv seen sinc ride woodland bu much day expect babi end februari much easier drive ride bu take care congratul darlen norri,0
yesterday enjoy meet yesterday discuss sincer interest research group sinc mani rotat analyst pre determin think best wait candidaci analyst program final thank interest skill set enrol cfa program complet numer futur option cours undergradu school confid profil well receiv complet hous project util test certain skill talk soon discuss analyst program regard david,0
